system_number,accession_number,LocationString,Room
6292,1934.248,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
39470,1942.245,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
14553,1962.31.66,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
61510,1931.965,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
6354,1934.3,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
164819,2011.50.1,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
4639,1930.727a-b,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
53576,1985.86.361.1-.2,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
36252,1936.16,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
38696,1930.1607,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
39559,1930.1639a-b,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
37280,1930.1708,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
40025,1930.4886,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
74886,1936.353,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
62742,1931.1744,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
61565,1931.1063,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
39036,1930.1891,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
25092,1980.108,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
38601,1930.1589,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
37026,1936.332,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
39582,1930.1661,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
37311,1930.1733,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
38411,1930.1964,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
61580,1931.1193,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
61840,1931.1336,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
48277,1946.31,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
38688,1930.1602a-b,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
61792,1931.1306a-b,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
62769,1931.1792,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
62777,1931.1816,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
15242,1965.38,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
70632,1985.85.10.1-.2,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
63575,1980.97.3a-d,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
25768,1984.24D,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
23655,1978.52a-b,"Art Gallery (Street Hall), ST, 162b AD-EaFed",162b
2801,1926.77,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
2806,1926.8,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
130033,2008.137.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
171648,2011.190.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
121226,2007.100.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57071,1985.114.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
8940,1971.7,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60254,1994.37.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
64264,1998.52.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
171664,2012.41.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
24921,1970.55,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
61124,1997.62.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60745,1997.2.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
100609,2009.100.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
134015,2008.224.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57712,1990.6.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
64260,2013.9.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78137,1997.80.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
61040,1997.31.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57752,1990.18.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
24716,1980.72a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
73178,1993.51.106.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
58668,1990.69.1.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
9819,1973.44,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
99669,2011.54.31,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
94141,2003.61.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
145023,2012.171.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
39606,1930.3166,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
85032,1930.3172,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
99637,2011.54.16,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
62796,1931.1844,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
99613,2011.54.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
119259,2007.35.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
91749,2003.46.1a-c,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
99681,2011.54.38,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
65490,1931.1793,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
10239,1972.128.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
47594,1950.658,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
5232,1931.1774a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
99656,2011.54.24,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74722,1931.1201a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74871,1936.331,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74721,1931.12,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
26708,1984.117.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
22234,1973.69.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74725,1931.1204a,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
48373,1947.284,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78522,1985.84.45,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
23474,1978.43,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
120824,2007.53.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57801,1989.55.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
76295,1992.63.65.1-.12,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78379,2000.78.1.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
165228,2012.26.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
14523,1975.76a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57162,1987.29.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
166204,2011.73.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
24028,1978.87,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
59935,1993.28.10,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
121751,2007.63.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
11769,1973.139,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
109850,2006.16.1a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
165235,2012.26.8,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
164891,2011.8.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
59954,1993.28.14,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78518,2000.77.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
163348,2011.16.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60294,1994.44.1.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
26231,1982.93.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
59910,1993.28.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60132,1994.10.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57995,1991.16.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
77216,1999.114.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
165239,2012.26.12,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
24741,1981.98,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
127407,2008.66.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78516,2000.77.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
64195,1999.98.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
63562,1974.20.1-5,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
58040,1991.17.6,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
71414,1985.84.59,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
64013,1999.68.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57327,1988.24.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
65531,1931.1845,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
23793,1978.56.12,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
92434,2002.116.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
57778,1989.52.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
23943,1978.8,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
165238,2012.26.11.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74705,1931.1185,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
6281,1934.238,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
10018,1955.36.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
136345,2009.155.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
77397,1999.77.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
11808,1973.146,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
59767,1992.115.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
127067,2008.44.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
65470,1931.1766,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
103812,2006.182.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
112568,2001.87.3460,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
58653,1991.51.1.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60051,1993.36.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
62782,1931.1843,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
154000,2001.87.20194,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
167925,2011.121.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
123267,2007.155.2.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
120619,2007.91.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
59939,1993.28.11,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
8712,1966.76,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
9454,1971.115,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
124637,2022.75.7.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
175166,2012.66.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
22629,1972.134.4a-l,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
133620,2008.161.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
200967,2016.7.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
204786,2015.77.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
14075,1975.24.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
67196,1986.102.111,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
15708,1940.424a-b,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
38151,1930.1924,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
112837,2001.87.3464,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
168449,2001.87.27604,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
74783,2018.152.2.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
78519,2000.77.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
8693,1968.23,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
187269,2014.32.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323048,1972.18.38,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323064,2022.75.7.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60362,1993.121.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
48765,1949.242,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
9356,1972.46.1-.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
155288,2010.132.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
155296,2010.89.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
293627,2021.3.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
62797,1931.1847,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
219182,2017.17.1a-d,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
62773,1931.1806,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
39605,1930.3165,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
62932,1931.1977,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
324906,2023.97.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
324907,2023.97.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
324908,2023.97.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
324909,2023.97.5,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323065,2022.75.7.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323066,2022.75.7.4,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323067,2022.75.7.5,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323068,2022.75.7.6,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
323069,2022.75.7.7,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326834,2024.29.11,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326825,2024.29.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326826,2024.29.3,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326828,2024.29.5.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326829,2024.29.6,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326831,2024.29.8.1-.2,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
326832,2024.29.9,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
324944,2023.65.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
24219,1978.13,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
111449,2006.19.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60058,1993.38.1,"Art Gallery (Street Hall), ST, 163 AD-Vict",163
60203,1993.90.1,"Art Gallery (Street Hall), ST, 197S ST Spiral Stair",197S
57835,1989.63.1.1-.2,"Art Gallery (Street Hall), ST, 197S ST Spiral Stair",197S
124140,1931.3153.2.3,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
124141,1931.3153.2.4.1-.2,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
124145,1931.3153.2.8,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
124149,1931.3153.2.12.1-.2,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
71771,1985.84.30,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
72480,1985.84.26,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
94507,1989.58.11a-b,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
25675,1985.84.25,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
37542,1938.313,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
109509,2022.75.2,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
109513,2022.75.6,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
109510,2022.75.3,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
72532,1985.84.100,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
109508,2022.75.1,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
9962,1955.33.4,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
62833,1931.1873,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
35130,1930.961,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
230204,2017.120.1a-b,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
61572,1931.1149a-b,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
95328,2001.87.415,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
168453,2001.87.27632,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
152553,2001.87.18658,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
5552,1932.8,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
59030,1991.125.1,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
128018,1944.73.2a-b,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
168222,2001.87.27697,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
43666,1944.73.1,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
168690,2001.87.27898,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
47336,1947.223,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
332855,2024.44.2,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
16067,1974.8,"Art Gallery (Street Hall), ST, 198 AD-Tex",198
59,1832.2,"Art Gallery (Street Hall), ST, 250a",250a
60,1832.21,"Art Gallery (Street Hall), ST, 250a",250a
61,1832.22,"Art Gallery (Street Hall), ST, 250a",250a
62,1832.23,"Art Gallery (Street Hall), ST, 250a",250a
63,1832.24,"Art Gallery (Street Hall), ST, 250a",250a
64,1832.25,"Art Gallery (Street Hall), ST, 250a",250a
65,1832.26,"Art Gallery (Street Hall), ST, 250a",250a
66,1832.27,"Art Gallery (Street Hall), ST, 250a",250a
67,1832.28,"Art Gallery (Street Hall), ST, 250a",250a
68,1832.29,"Art Gallery (Street Hall), ST, 250a",250a
70,1832.3,"Art Gallery (Street Hall), ST, 250a",250a
71,1832.31,"Art Gallery (Street Hall), ST, 250a",250a
72,1832.32,"Art Gallery (Street Hall), ST, 250a",250a
73,1832.33,"Art Gallery (Street Hall), ST, 250a",250a
74,1832.34,"Art Gallery (Street Hall), ST, 250a",250a
7410,1832.35,"Art Gallery (Street Hall), ST, 250a",250a
75,1832.36,"Art Gallery (Street Hall), ST, 250a",250a
76,1832.37,"Art Gallery (Street Hall), ST, 250a",250a
77,1832.38,"Art Gallery (Street Hall), ST, 250a",250a
78,1832.39,"Art Gallery (Street Hall), ST, 250a",250a
80,1832.4,"Art Gallery (Street Hall), ST, 250a",250a
81,1832.41,"Art Gallery (Street Hall), ST, 250a",250a
82,1832.42,"Art Gallery (Street Hall), ST, 250a",250a
83,1832.43,"Art Gallery (Street Hall), ST, 250a",250a
84,1832.44,"Art Gallery (Street Hall), ST, 250a",250a
85,1832.45,"Art Gallery (Street Hall), ST, 250a",250a
86,1832.46,"Art Gallery (Street Hall), ST, 250a",250a
87,1832.47,"Art Gallery (Street Hall), ST, 250a",250a
88,1832.48,"Art Gallery (Street Hall), ST, 250a",250a
89,1832.49,"Art Gallery (Street Hall), ST, 250a",250a
92,1832.51,"Art Gallery (Street Hall), ST, 250a",250a
93,1832.52,"Art Gallery (Street Hall), ST, 250a",250a
94,1832.53,"Art Gallery (Street Hall), ST, 250a",250a
95,1832.54,"Art Gallery (Street Hall), ST, 250a",250a
96,1832.55,"Art Gallery (Street Hall), ST, 250a",250a
97,1832.56,"Art Gallery (Street Hall), ST, 250a",250a
98,1832.57,"Art Gallery (Street Hall), ST, 250a",250a
99,1832.58,"Art Gallery (Street Hall), ST, 250a",250a
100,1832.59,"Art Gallery (Street Hall), ST, 250a",250a
103,1832.6,"Art Gallery (Street Hall), ST, 250a",250a
104,1832.61,"Art Gallery (Street Hall), ST, 250a",250a
105,1832.62,"Art Gallery (Street Hall), ST, 250a",250a
106,1832.63,"Art Gallery (Street Hall), ST, 250a",250a
108,1832.65,"Art Gallery (Street Hall), ST, 250a",250a
109,1832.66,"Art Gallery (Street Hall), ST, 250a",250a
111,1832.68,"Art Gallery (Street Hall), ST, 250a",250a
112,1832.69,"Art Gallery (Street Hall), ST, 250a",250a
114,1832.7,"Art Gallery (Street Hall), ST, 250a",250a
115,1832.71,"Art Gallery (Street Hall), ST, 250a",250a
116,1832.72,"Art Gallery (Street Hall), ST, 250a",250a
117,1832.73,"Art Gallery (Street Hall), ST, 250a",250a
118,1832.74,"Art Gallery (Street Hall), ST, 250a",250a
119,1832.75,"Art Gallery (Street Hall), ST, 250a",250a
120,1832.76,"Art Gallery (Street Hall), ST, 250a",250a
121,1832.77,"Art Gallery (Street Hall), ST, 250a",250a
122,1832.78,"Art Gallery (Street Hall), ST, 250a",250a
123,1832.79,"Art Gallery (Street Hall), ST, 250a",250a
35494,1936.116,"Art Gallery (Street Hall), ST, 250a",250a
107,1832.64,"Art Gallery (Street Hall), ST, 250a",250a
110,1832.67,"Art Gallery (Street Hall), ST, 250a",250a
14794,1962.43,"Art Gallery (Street Hall), ST, 251 AP",251
34792,1939.39,"Art Gallery (Street Hall), ST, 251 AP",251
9156,1969.71,"Art Gallery (Street Hall), ST, 251 AP",251
4964,1931.389,"Art Gallery (Street Hall), ST, 251 AP",251
6261,1934.19,"Art Gallery (Street Hall), ST, 251 AP",251
15332,1965.46.3,"Art Gallery (Street Hall), ST, 251 AP",251
78987,2011.127.1,"Art Gallery (Street Hall), ST, 251 AP",251
183992,2014.122.1,"Art Gallery (Street Hall), ST, 251 AP",251
332549,2024.36.1,"Art Gallery (Street Hall), ST, 251 AP",251
289614,ILE2019.16.1,"Art Gallery (Street Hall), ST, 251 AP",251
309904,2021.79.1,"Art Gallery (Street Hall), ST, 251 AP",251
309286,ILE2023.9.60,"Art Gallery (Street Hall), ST, 251 AP",251
332499,2024.37.1,"Art Gallery (Street Hall), ST, 251 AP",251
59780,1992.122.1,"Art Gallery (Street Hall), ST, 251 AP",251
57774,1989.51.1,"Art Gallery (Street Hall), ST, 251 AP",251
333812,2025.21.1,"Art Gallery (Street Hall), ST, 251 AP",251
59299,1992.5.10,"Art Gallery (Street Hall), ST, 251 AP",251
106998,2001.87.2828,"Art Gallery (Street Hall), ST, 252 AP",252
170870,2001.87.27064,"Art Gallery (Street Hall), ST, 252 AP",252
113,1832.7,"Art Gallery (Street Hall), ST, 252 AP",252
48,1832.11,"Art Gallery (Street Hall), ST, 252 AP",252
40669,1930.3126,"Art Gallery (Street Hall), ST, 252 AP",252
40592,1930.314,"Art Gallery (Street Hall), ST, 252 AP",252
40685,1930.3153,"Art Gallery (Street Hall), ST, 252 AP",252
6342,1934.293,"Art Gallery (Street Hall), ST, 252 AP",252
35307,1939.94,"Art Gallery (Street Hall), ST, 252 AP",252
15924,1940.491,"Art Gallery (Street Hall), ST, 252 AP",252
15936,1940.492,"Art Gallery (Street Hall), ST, 252 AP",252
16028,1940.504,"Art Gallery (Street Hall), ST, 252 AP",252
16209,1940.537,"Art Gallery (Street Hall), ST, 252 AP",252
37834,1942.45,"Art Gallery (Street Hall), ST, 252 AP",252
43940,1943.7,"Art Gallery (Street Hall), ST, 252 AP",252
30945,1943.343,"Art Gallery (Street Hall), ST, 252 AP",252
50067,1946.304,"Art Gallery (Street Hall), ST, 252 AP",252
47743,1947.22,"Art Gallery (Street Hall), ST, 252 AP",252
51661,1960.13,"Art Gallery (Street Hall), ST, 252 AP",252
15323,1965.46.2,"Art Gallery (Street Hall), ST, 252 AP",252
17690,1973.32,"Art Gallery (Street Hall), ST, 252 AP",252
100658,2004.106.1,"Art Gallery (Street Hall), ST, 252 AP",252
2807,1926.81,"Art Gallery (Street Hall), ST, 253 AP",253
2714,1926.102,"Art Gallery (Street Hall), ST, 253 AP",253
2719,1926.107,"Art Gallery (Street Hall), ST, 253 AP",253
2716,1926.104,"Art Gallery (Street Hall), ST, 253 AP",253
2720,1926.108,"Art Gallery (Street Hall), ST, 253 AP",253
2713,1926.101,"Art Gallery (Street Hall), ST, 253 AP",253
61286,1926.1,"Art Gallery (Street Hall), ST, 253 AP",253
2718,1926.106,"Art Gallery (Street Hall), ST, 253 AP",253
